"Record ID","Store Name","Store Type","Street Number","Street Name","Additional Address","City","State","Zip Code","Zip4","County","Latitude","Longitude","Authorization Date","End Date"
1403963,"CASEY'S GENERAL STORE 3891","Convenience Store","408","1st Ave SE",NA,"Gravette","AR","72736","9323","BENTON",36.41938,-94.45325,"04/23/2020",NA
884101,"Cook's Natural Market #1","Convenience Store","726","W Walnut St",NA,"Rogers","AR","72756","3760","BENTON",36.33347,-94.1248,"07/10/2009",NA
469703,"E-Z  Mart 4267","Convenience Store","104","E New Hope Rd",NA,"Rogers","AR","72758","6057","BENTON",36.31104,-94.11668,"11/28/1986",NA
332919,"E-Z  Mart 4321","Convenience Store","1635","E Highway 264",NA,"Springdale","AR","72764","8158","BENTON",36.22428,-94.11063,"06/12/1991",NA
257979,"E-Z  Mart 4317","Convenience Store","900","W Main St",NA,"Gentry","AR","72734",NA,"BENTON",36.2682,-94.49349,"06/12/1991",NA
413750,"E-Z  Mart 4313","Convenience Store","925","W Tulsa St",NA,"Siloam Springs","AR","72761","3905","BENTON",36.17807,-94.55055,"06/12/1991",NA
444077,"E-Z  Mart 4310","Convenience Store","387","S Main St",NA,"Cave Springs","AR","72718","7118","BENTON",36.25893,-94.23198,"06/12/1991",NA
682998,"E-Z  Mart 4309","Convenience Store","137","S Curtis Ave",NA,"Pea Ridge","AR","72751","3600","BENTON",36.4418,-94.11652,"06/12/1991",NA
524841,"E-Z  Mart 4307","Convenience Store","723","N 13th St",NA,"Rogers","AR","72756","3435","BENTON",36.3409,-94.13448,"06/12/1991",NA
569410,"FIELDING STA & GROCERY","Convenience Store","2141","E Highway 264",NA,"Springdale","AR","72764","8124","BENTON",36.22421,-94.10587,"10/05/1970",NA
1402047,"Flash Market 17179","Convenience Store","998","S Lincoln St",NA,"Siloam Springs","AR","72761","4348","BENTON",36.17442,-94.5286,"04/28/2020",NA
1402104,"Flash Market 7186","Convenience Store","103","Highway 412 W",NA,"Siloam Springs","AR","72761","4527","BENTON",36.17274,-94.54187,"04/28/2020",NA
1403105,"Flash Market 17191","Convenience Store","201","W Hudson Rd",NA,"Rogers","AR","72756","2496","BENTON",36.35512,-94.11694,"04/28/2020",NA
1511108,"Gas Express LLC d/b/a Circle K 353","Convenience Store","3301","SW 2nd St",NA,"Bentonville","AR","72712",NA,"BENTON",36.37008,-94.24825,"07/14/2022",NA
1126885,"Gentry Station 1","Convenience Store","400","Gentry Blvd",NA,"Gentry","AR","72734","9107","BENTON",36.26348,-94.48141,"11/08/2023",NA
1236633,"Gravette Station","Convenience Store","108","1st Ave SE",NA,"Gravette","AR","72736","8535","BENTON",36.4214,-94.45325,"02/23/2016",NA
1129250,"Handy Mart","Convenience Store","141","E Roller Ave",NA,"Decatur","AR","72722","9446","BENTON",36.33562,-94.45983,"12/15/2021",NA
1563357,"Handy Stop Mart","Convenience Store","11827","N Highway 43",NA,"Maysville","AR","72747","8801","BENTON",36.40396,-94.60202,"10/24/2023",NA
292866,"Harps Food Store 175","Super Store","404","Town Ctr NE",NA,"Bella Vista","AR","72714","1817","BENTON",36.47707,-94.24654,"03/28/1994",NA
735572,"Harps Food Store 122","Super Store","710","W Centerton Blvd",NA,"Centerton","AR","72719","8705","BENTON",36.35864,-94.29189,"12/06/2004",NA
829088,"Harps Food Store 117","Super Store","715","N 2nd St",NA,"Rogers","AR","72756","6637","BENTON",36.33887,-94.11658,"08/07/2007",NA
925101,"Harps Food Store 113","Super Store","201","Highway 412 W",NA,"Siloam Springs","AR","72761","4632","BENTON",36.17273,-94.54318,"11/12/2009",NA
1092374,"Harps Food Store 127","Super Store","1209","N Walton Blvd",NA,"Bentonville","AR","72712","4130","BENTON",36.38702,-94.22117,"03/19/2013",NA
1258546,"Harps Food Store 109","Super Store","300","S Gentry Blvd",NA,"Gentry","AR","72734","8240","BENTON",36.26517,-94.48048,"09/07/2016",NA
1489582,"Harps Food Store 504","Super Store","200","1st Ave SE",NA,"Gravette","AR","72736","8013","BENTON",36.42105,-94.45224,"01/28/2022",NA
1346472,"Harps Food Store #228 228","Super Store","916","W Monroe Ave",NA,"Lowell","AR","72745","9683","BENTON",36.25459,-94.1563,"11/16/2018",NA
1535359,"Jiffy Trip 701","Convenience Store","4295","Highway 412 W",NA,"Siloam Springs","AR","72761",NA,"BENTON",36.18079,-94.49673,"01/31/2023",NA
1556518,"Jiffy Trip 704","Convenience Store","550","Highway 412 E","W US","Siloam Springs","AR","72761","4729","BENTON",36.17197,-94.5363,"07/20/2023",NA
277736,"Kum & Go 382","Convenience Store","104","N Bloomington St",NA,"Lowell","AR","72745","9657","BENTON",36.25462,-94.13685,"06/29/2006",NA
831041,"Kum & Go 399","Convenience Store","978","W Pleasant Grove Rd",NA,"Lowell","AR","72745","4501","BENTON",36.28267,-94.13194,"10/02/2007",NA
898121,"Kum & Go 403","Convenience Store","2400","W Hudson Rd",NA,"Rogers","AR","72756","2077","BENTON",36.35575,-94.15202,"06/19/2009",NA
910744,"Kum & Go 412","Convenience Store","3610","SW Regional Airport Blvd",NA,"Bentonville","AR","72712","9362","BENTON",36.33625,-94.24998,"08/25/2009",NA
913247,"Kum & Go 405","Convenience Store","2710","Moberly Ln",NA,"Bentonville","AR","72712","4322","BENTON",36.34336,-94.1839,"10/13/2009",NA
926846,"Kum & Go 402","Convenience Store","816","W Monroe Ave",NA,"Lowell","AR","72745","9065","BENTON",36.25457,-94.15461,"12/15/2009",NA
995097,"Kum & Go 408","Convenience Store","2811","E Central Ave",NA,"Bentonville","AR","72712","5637","BENTON",36.37086,-94.17691,"03/24/2011",NA
1123355,"Kum & Go 416","Convenience Store","800","SE J St",NA,"Bentonville","AR","72712","6521","BENTON",36.36386,-94.19684,"11/25/2013",NA
1399628,"Kum & Go 426","Convenience Store","4451","N Thompson St",NA,"Springdale","AR","72764","8054","BENTON",36.22437,-94.13681,"03/13/2020",NA
1430772,"Kum & Go 429","Convenience Store","200","W Hudson Rd",NA,"Rogers","AR","72756","2445","BENTON",36.35453,-94.11667,"11/25/2020",NA
1487746,"Kum & Go 2420","Convenience Store","5120","W Pleasant Grove Rd",NA,"Rogers","AR","72758","7026","BENTON",36.28945,-94.19078,"01/14/2022",NA
1533724,"Kum & Go 2421","Convenience Store",NA,"West New Hope Road",NA,"Arkansas","AR","72758",NA,"BENTON",36.31236,-94.15215,"01/19/2023",NA
867612,"Kum & Go #401 #401","Convenience Store","1701","W New Hope Rd",NA,"Rogers","AR","72758","5719","BENTON",36.31221,-94.14351,"11/18/2008",NA
1013425,"Murphy Express 8555","Convenience Store","1211","SE Walton Blvd",NA,"Bentonville","AR","72712","3716","BENTON",36.33535,-94.19541,"08/30/2011",NA
1481089,"Murphy USA 6519","Convenience Store","704","SW I St",NA,"Bentonville","AR","72712","6267","BENTON",36.36641,-94.22231,"11/24/2021",NA
1486200,"Murphy USA 7854","Convenience Store","2895","Highway 412 E","Ste 1","Siloam Springs","AR","72761",NA,"BENTON",36.18154,-94.51282,"01/05/2022",NA
1499549,"Murphy USA 6748","Convenience Store","1817","S 8th St",NA,"Rogers","AR","72756","5912","BENTON",36.31368,-94.12574,"05/17/2022",NA
1042065,"Prairie Creek Cove","Convenience Store","14449","E Highway 12",NA,"Rogers","AR","72756","8088","BENTON",36.34184,-94.06217,"04/18/2012",NA
864880,"Sam's Club 4969","Super Store","3500","SE Club Blvd",NA,"Bentonville","AR","72712","5182","BENTON",36.35243,-94.17165,"09/08/2008",NA
1126889,"Siloam Station 3","Convenience Store","1295","N Mount Olive St",NA,"Siloam Springs","AR","72761","9532","BENTON",36.19576,-94.54047,"10/13/2023",NA
1556554,"Speedy's 4549","Convenience Store","1200","N Lincoln St",NA,"Siloam Springs","AR","72761","1708","BENTON",36.19528,-94.52363,"07/19/2023",NA
829027,"Super Mercado Lavillita","Supermarket","300","S 8th St",NA,"Rogers","AR","72756","4451","BENTON",36.33125,-94.12572,"10/18/2007",NA
884556,"Target Store 2498","Super Store","2404","PROMENADE BLVD",NA,"ROGERS","AR","72758",NA,"BENTON",36.30181,-94.17399,"02/19/2009",NA
1088097,"The Fresh Market 153","Supermarket","2203","Promenade Blvd","Ste 12100","Rogers","AR","72758","7335","BENTON",36.30522,-94.1789,"01/14/2013",NA
463859,"Walmart 100","Super Store","406","S Walton Blvd",NA,"Bentonville","AR","72712",NA,"BENTON",36.36823,-94.22496,"05/18/1992",NA
533182,"Walmart 1","Super Store","2110","W Walnut St",NA,"Rogers","AR","72756",NA,"BENTON",36.33131,-94.14906,"05/08/1996",NA
484100,"Walmart 3479","Super Store","1819","S 8Th St",NA,"Rogers","AR","72756",NA,"BENTON",36.31331,-94.12424,"12/20/2001",NA
1275319,"Walmart Fuel Station 241","Convenience Store","4206","S Pleasant Crossing Blvd",NA,"Rogers","AR","72758",NA,"BENTON",36.28065,-94.15151,"02/13/2017",NA
900818,"Walmart Neighborhood Market 5837","Super Store","5000","Pauline Whitaker Pkwy",NA,"Rogers","AR","72758",NA,"BENTON",36.29729,-94.18609,"06/04/2009",NA
1109856,"Walmart Neighborhood Market 4686","Super Store","906","SW Regional Airport Blvd",NA,"Bentonville","AR","72712","7364","BENTON",36.33574,-94.22028,"07/09/2013",NA
1148665,"Walmart Neighborhood Market 6953","Super Store","1800","E Centerton Blvd",NA,"Bentonville","AR","72712","9376","BENTON",36.35786,-94.25359,"05/08/2014",NA
1154189,"Walmart Neighborhood Market 6971","Super Store","240","Slack St",NA,"Pea Ridge","AR","72751","3759","BENTON",36.44222,-94.11944,"05/28/2014",NA
1160593,"Walmart Neighborhood Market 6960","Super Store","935","S Holly St",NA,"Siloam Springs","AR","72761",NA,"BENTON",36.17721,-94.55913,"07/17/2014",NA
1176348,"Walmart Neighborhood Market 2686","Super Store","1703","E Central Ave",NA,"Bentonville","AR","72712","5523","BENTON",36.37114,-94.18935,"11/19/2014",NA
1199890,"Walmart Neighborhood Market 4376","Super Store","1400","N Walton Blvd",NA,"Bentonville","AR","72712","4676","BENTON",36.38894,-94.22107,"05/12/2015",NA
1203845,"Walmart Neighborhood Market 3654","Super Store","808","W Walnut St",NA,"Rogers","AR","72756","3538","BENTON",36.33348,-94.12589,"06/11/2015",NA
1215180,"Walmart Neighborhood Market 3164","Super Store","205","N Main St",NA,"Bentonville","AR","72712",NA,"BENTON",36.37312,-94.20888,"09/18/2015",NA
723307,"Walmart NEIGHBORHOOD MKT  2741","Super Store","3510","SE 14th St",NA,"Bentonville","AR","72712","4931","BENTON",36.35619,-94.17146,"10/01/1998",NA
519327,"Walmart SUPERCENTER  4","Super Store","2901","Highway 412 E",NA,"Siloam Springs","AR","72761","8673","BENTON",36.18105,-94.51236,"01/02/2001",NA
749072,"Walmart SUPERCENTER 5260","Super Store","4208","Pleasant Crossing Blvd",NA,"Rogers","AR","72758","1345","BENTON",36.28141,-94.15135,"04/04/2005",NA
1137470,"Walmart to Go 7368","Convenience Store","1300","S Walton Blvd",NA,"Bentonville","AR","72712","6285","BENTON",36.35768,-94.21389,"03/07/2014",NA
1526340,"White Oak Moark 36","Convenience Store","701","SW Regional Airport Blvd",NA,"Bentonville","AR","72713","4589","BENTON",36.33514,-94.21937,"11/16/2022",NA
1526341,"White Oak Moark 38","Convenience Store","4128","Wagon Wheel Rd",NA,"Springdale","AR","72762","0138","BENTON",36.226,-94.17476,"11/16/2022",NA
1526349,"White Oak Moark 65","Convenience Store","18440","Marshall St",NA,"Garfield","AR","72732","8714","BENTON",36.44804,-93.97034,"11/16/2022",NA
1015541,"ALDI 46045 46045","Supermarket","1105","Hwy 65 North",NA,"Harrison","AR","72601",NA,"BOONE",36.25801,-93.12546,"07/29/2011",NA
1559599,"Baits Market","Convenience Store","17723","Boat Dock Rd","Unit 100","Omaha","AR","72662","6007","BOONE",36.4809,-93.25603,"10/18/2023",NA
1166070,"Casey's General Store 3374","Convenience Store","1000","Highway 62 65 N",NA,"Harrison","AR","72601","2020","BOONE",36.25578,-93.12351,"09/11/2014",NA
1242335,"Casey's General Store 3491","Convenience Store","512","N Main St",NA,"Harrison","AR","72601","3536","BOONE",36.23458,-93.10721,"03/28/2016",NA
1223741,"Harps Food Store 202","Super Store","5015","Highway 62 E",NA,"Harrison","AR","72601","9157","BOONE",36.19269,-93.03164,"12/03/2015",NA
1405489,"Harps Food Store 492","Super Store","814","Highway 62 65 N",NA,"Harrison","AR","72601","2195","BOONE",36.25143,-93.12148,"06/02/2020",NA
650981,"Hudson's Supermarkets 2217","Supermarket","609","N Main St",NA,"Harrison","AR","72601","2910","BOONE",36.23564,-93.10708,"12/10/1990",NA
1485972,"Murphy USA 5739","Convenience Store","179","N Walmart Dr",NA,"Harrison","AR","72601","1960","BOONE",36.26695,-93.13853,"01/04/2022",NA
1356329,"P & G Management, Llc","Super Store","719","E Stephenson Ave",NA,"Harrison","AR","72601","4443","BOONE",36.22957,-93.09845,"03/29/2019",NA
550858,"Walmart 2","Super Store","161","N Walmart Dr",NA,"Harrison","AR","72601",NA,"BOONE",36.26897,-93.139,"01/25/1995",NA
1287969,"White Oak Moark 25","Convenience Store","8088","Highway 7 N",NA,"Harrison","AR","72601","5563","BOONE",36.30231,-93.02081,"06/27/2017",NA
1287971,"White Oak Moark 26","Convenience Store","1413","Hwy 65 N",NA,"Harrison","AR","72601",NA,"BOONE",36.26492,-93.13714,"06/27/2017",NA
1291287,"White Oak Moark 7","Convenience Store","145","Highway 14 E",NA,"Lead Hill","AR","72644","9707","BOONE",36.44089,-93.0302,"10/26/2017",NA
1287965,"White Oak Moark 15","Convenience Store","4281","Highway 65 S",NA,"Harrison","AR","72601","9709","BOONE",36.19051,-93.031,"03/27/2019",NA
1526268,"White Oak Moark 8","Convenience Store","1001","Highway 65 N",NA,"Harrison","AR","72601",NA,"BOONE",36.25597,-93.12356,"11/15/2022",NA
1526363,"White Oak Moark 17","Convenience Store","8646","Highway 7 S",NA,"Harrison","AR","72601","5356","BOONE",36.13913,-93.12218,"11/16/2022",NA
1526364,"White Oak Moark 87","Convenience Store","411","Highway 62 65 N",NA,"Harrison","AR","72601","2505","BOONE",36.24415,-93.10919,"11/16/2022",NA
904561,"White Oak Station 1","Convenience Store","1800","Capps Rd",NA,"Harrison","AR","72601",NA,"BOONE",36.23391,-93.13064,"01/28/2010",NA
1452682,"Alon Food Mart","Convenience Store","200","S Martin St",NA,"Warren","AR","71671","2621","BRADLEY",33.61295,-92.07217,"07/22/2021",NA
1382250,"Cash's 4468","Convenience Store","111","E Church St",NA,"Warren","AR","71671","2801","BRADLEY",33.61259,-92.06347,"10/15/2019",NA
1382253,"Cash's 4469","Convenience Store","639","Highway 278 Byp",NA,"Warren","AR","71671","9531","BRADLEY",33.58839,-92.07417,"10/15/2019",NA
1382257,"Cash's 4471","Convenience Store","321","Main St",NA,"Hermitage","AR","71647","9324","BRADLEY",33.44678,-92.17416,"10/15/2019",NA
763475,"MAD BUTCHER 575","Supermarket","315","S Martin St",NA,"Warren","AR","71671","2817","BRADLEY",33.60737,-92.07178,"08/17/2005",NA
1500771,"Que Lindo Michoacan","Convenience Store","600","W Central St",NA,"Warren","AR","71671","2522","BRADLEY",33.60999,-92.07319,"05/24/2022",NA
1461548,"Sullec Dollar Shop","Convenience Store","119","W Buck Fever Hwy",NA,"Banks","AR","71631","8700","BRADLEY",33.57523,-92.26898,"09/13/2021",NA
775656,"Supervalu Foods","Supermarket","504","N Main St",NA,"Warren","AR","71671",NA,"BRADLEY",33.62059,-92.0652,"12/22/2005",NA
1360421,"Sams Deli & Grocery Llc","Convenience Store","604","E Main",NA,"Hampton","AR","71744","9488","CALHOUN",33.53759,-92.45934,"05/15/2019",NA
1315722,"Alpena Cstore Llc/White Oak 46","Convenience Store","102","Highway 412",NA,"Alpena","AR","72611","2810","CARROLL",36.29451,-93.29246,"03/27/2018",NA
1048411,"Casey's General Store 3023","Convenience Store","505","W Trimble Ave",NA,"Berryville","AR","72616","3119","CARROLL",36.36997,-93.5794,"03/29/2012",NA
1278775,"Harps Food store 103","Super Store","703","W Main St",NA,"Green Forest","AR","72638","2312","CARROLL",36.33606,-93.44689,"03/13/2017",NA
537261,"Hart's Family Center Inc","Super Store","131","E Van Buren",NA,"Eureka Springs","AR","72632","3653","CARROLL",36.39253,-93.73774,"04/13/1972",NA
1365114,"Harter House","Super Store","326","Eureka Ave",NA,"Berryville","AR","72616","3834","CARROLL",36.36711,-93.57184,"05/29/2019",NA
1494047,"Murphy USA 5734","Convenience Store","1000","W Trimble #2","Murphy","Berryville","AR","72616",NA,"CARROLL",36.3766,-93.58684,"03/29/2022",NA
1034836,"Rapid Robert's 201","Convenience Store","2024","E Van Buren",NA,"Eureka Springs","AR","72632",NA,"CARROLL",36.388,-93.73383,"01/06/2012",NA
515426,"Sun Fest Market 2750","Supermarket","1","Forest Park Dr",NA,"Eureka Springs","AR","72631","9229","CARROLL",36.45496,-93.72118,"04/18/2003",NA
602598,"Walmart 76","Super Store","1000","W Trimble Ave","Ste 2","Berryville","AR","72616",NA,"CARROLL",36.37567,-93.58255,"02/10/1993",NA
1526288,"White Oak Moark 18","Convenience Store","102","Passion Play Rd",NA,"Eureka Springs","AR","72632","9495","CARROLL",36.39268,-93.70938,"11/15/2022",NA
1526289,"White Oak Moark 29","Convenience Store","408","S Main St",NA,"Berryville","AR","72616","3933","CARROLL",36.36083,-93.56523,"11/15/2022",NA
1526287,"White Oak Moark 13","Convenience Store","101","E Main St",NA,"Green Forest","AR","72638","3160","CARROLL",36.33536,-93.4357,"11/15/2022",NA
1526339,"White Oak Moark 31","Convenience Store","2","Parkwood Dr",NA,"Eureka Springs","AR","72631","9224","CARROLL",36.4548,-93.72474,"11/16/2022",NA
1498209,"Badgers Market","Supermarket","340","S Main St",NA,"Eudora","AR","71640","2945","CHICOT",33.1079,-91.26233,"08/08/2022",NA
1559703,"Dermott Corner Store","Convenience Store","110","S Main St",NA,"Dermott","AR","71638","2328","CHICOT",33.52517,-91.43641,"09/07/2023",NA
448901,"Double Quick 82","Convenience Store","400","E Armstrong St",NA,"Eudora","AR","71640","3008","CHICOT",33.11018,-91.2586,"05/24/1989",NA
849646,"Double Quick 79","Convenience Store","315","S Highway 65 82",NA,"Lake Village","AR","71653","1309","CHICOT",33.32935,-91.29129,"07/07/2008",NA
1192533,"Liah Food Inc.","Convenience Store","302","E Speedway St",NA,"Dermott","AR","71638","2324","CHICOT",33.52506,-91.43211,"04/21/2015",NA
1371265,"Love's Travel Stop 689","Convenience Store","294","S Highway 65 82",NA,"Lake Village","AR","71653","1754","CHICOT",33.3288,-91.292,"07/09/2019",NA
922065,"Ricks Express #7","Convenience Store","3718","S Highway 65 82",NA,"Lake Village","AR","71653","6050","CHICOT",33.29926,-91.27754,"11/16/2009",NA
1387536,"Southern Sips Too","Convenience Store","2874","S Highway 65",NA,"Eudora","AR","71640","2650","CHICOT",33.11184,-91.25732,"02/12/2020",NA
1298128,"Sullivan's Grocery 14","Supermarket","1023","S Highway 65 82",NA,"Lake Village","AR","71653","1568","CHICOT",33.32298,-91.29109,"09/05/2017",NA
1058770,"The Filling Station 22","Convenience Store","1108","S Highway 65 82",NA,"Lake Village","AR","71653","1558","CHICOT",33.32235,-91.29208,"06/07/2012",NA
927433,"Valero","Convenience Store","3309","Highway 65 N",NA,"Dermott","AR","71638","9561","CHICOT",33.54937,-91.3838,"12/22/2009",NA
374640,"BROOKSHIRE FOOD STORE 96","Supermarket","2750","Pine St","Ste 5","Arkadelphia","AR","71923","4225","CLARK",34.12265,-93.08224,"03/25/1997",NA
1542966,"Circle K Store 2709992","Convenience Store","3005","Pine St","B","Arkadelphia","AR","71923","5324","CLARK",34.11872,-93.08755,"03/29/2023",NA
1154116,"Davidsons Grocery","Convenience Store","105","E Thompson St",NA,"Amity","AR","71921","9685","CLARK",34.2646,-93.46096,"07/11/2014",NA
1511926,"Dougs Grocery","Convenience Store","801","S 6th St",NA,"Gurdon","AR","71743","2618","CLARK",33.90914,-93.14844,"09/19/2022",NA
844385,"Jordans Kwik Stop 6","Convenience Store","171","Valley St",NA,"Caddo Valley","AR","71923","9634","CLARK",34.18639,-93.07114,"04/11/2008",NA
1398052,"Mi-Gurdon Mgmt LLC - Gurdon Truck Stop","Convenience Store","2066","Highway 53 N",NA,"Gurdon","AR","71743","8803","CLARK",33.99938,-93.18491,"04/14/2020",NA
1260514,"Pilot Travel Center 492","Convenience Store","170","Valley St",NA,"Caddo Valley","AR","71923","9635","CLARK",34.18664,-93.07116,"09/13/2016",NA
289565,"Walmart SUPERCENTER #318 318","Super Store","109","Malone Dr","WP","Arkadelphia","AR","71923","8111","CLARK",34.11914,-93.0946,"10/13/1999",NA
874684,"10 Box Cost-Plus 286","Super Store","301","N Missouri Ave","Ste 2","Corning","AR","72422","1603","CLAY",36.41353,-90.58639,"12/08/2008",NA
1481653,"Blue Jay Grocery","Convenience Store","455","Main St",NA,"Greenway","AR","72430","7144","CLAY",36.34123,-90.22364,"01/03/2022",NA
1120606,"Casey's General Store 3271","Convenience Store","292","E Main St",NA,"Piggott","AR","72454","2725","CLAY",36.382,-90.18755,"10/22/2013",NA
